City_ID,City,Country,Date,Lat,Lng,Max Temp,Min Temp,Humidity,Cloudiness,Wind Speed,Current Description
684,Almaznyy,RU,2023-04-22 14:11:46,48.0448,40.045,51.04,51.04,67,96,9.98,overcast clouds
685,Faya,SA,2023-04-22 14:11:46,18.3851,42.4509,70.32,70.32,56,4,9.73,clear sky
686,Pasighat,IN,2023-04-22 14:11:46,28.0667,95.3333,72.01,72.01,79,75,6.96,broken clouds
687,Sinnamary,GF,2023-04-22 14:11:46,5.3833,-52.95,79.07,79.07,88,98,7.4,overcast clouds
688,Phangnga,TH,2023-04-22 14:11:46,8.4509,98.5298,78.84,78.84,88,100,1.05,moderate rain
689,Zolochiv,UA,2023-04-22 14:11:46,49.806,24.8944,57.83,57.83,50,100,5.82,overcast clouds
690,Paso De Carrasco,UY,2023-04-22 14:11:46,-34.8603,-56.0522,66.94,66.65,66,99,3.67,overcast clouds
691,Constantine,DZ,2023-04-22 14:11:46,36.365,6.6147,81.81,81.81,28,40,9.22,scattered clouds
692,Lagunillas,VE,2023-04-22 14:11:46,10.1301,-71.2595,76.8,76.8,89,100,7.81,overcast clouds
693,Vila Franca Do Campo,PT,2023-04-22 14:11:47,37.7167,-25.4333,63.01,63.01,88,65,15.88,light rain
694,Geraldton,AU,2023-04-22 14:11:47,-28.7667,114.6,64.81,64.81,63,0,8.05,clear sky
695,Concarneau,FR,2023-04-22 14:11:47,47.875,-3.9225,59.29,56.19,83,100,17.36,overcast clouds
696,Colquechaca,BO,2023-04-22 14:11:47,-18.6667,-66.0167,43.0,43.0,41,0,3.96,clear sky
697,Fengrun,CN,2023-04-22 14:12:47,39.8333,118.1167,49.69,49.69,60,8,4.85,clear sky
698,Kodinsk,RU,2023-04-22 14:12:47,58.6881,99.1844,19.04,19.04,94,4,2.48,clear sky
699,Sabang,ID,2023-04-22 14:12:47,5.8933,95.3214,84.52,84.52,72,42,5.3,scattered clouds
700,Kushima,JP,2023-04-22 14:12:47,31.4583,131.2333,59.45,59.45,56,92,13.82,overcast clouds
701,Aripuana,BR,2023-04-22 14:12:47,-9.1667,-60.6333,80.49,80.49,81,100,1.48,overcast clouds
702,Quelimane,MZ,2023-04-22 14:12:48,-17.8786,36.8883,79.77,79.77,70,48,7.29,scattered clouds
703,La Roxas,PH,2023-04-22 14:12:48,7.8642,124.8869,68.94,68.94,93,66,1.57,broken clouds
704,Elbrus,RU,2023-04-22 14:12:48,43.2577,42.6443,38.44,38.44,88,94,11.12,light rain
705,Norvenich,DE,2023-04-22 14:12:48,50.8,6.65,64.26,60.51,62,75,6.91,broken clouds
706,Puri,IN,2023-04-22 14:12:48,19.8,85.85,86.52,86.52,67,92,15.73,overcast clouds
707,Kirakira,SB,2023-04-22 14:12:48,-10.4544,161.9205,80.82,80.82,84,95,7.09,overcast clouds
708,Sao Francisco De Assis,BR,2023-04-22 14:12:48,-29.5503,-55.1311,74.28,74.28,40,48,5.77,scattered clouds
709,Malatya,TR,2023-04-22 14:12:48,38.5,38.0,60.85,60.85,45,40,4.61,scattered clouds
710,Balaogan,PH,2023-04-22 14:12:49,13.4328,123.2818,77.59,77.59,91,19,3.58,few clouds
711,Srednekolymsk,RU,2023-04-22 14:12:49,67.45,153.6833,20.03,20.03,99,94,5.08,overcast clouds
712,Antananarivo,MG,2023-04-22 14:12:49,-18.9137,47.5361,76.96,76.96,61,40,6.91,scattered clouds
713,Lakatoro,VU,2023-04-22 14:12:49,-16.0999,167.4164,79.05,79.05,82,95,9.15,overcast clouds
714,Mecca,SA,2023-04-22 14:09:52,21.4267,39.8261,94.82,94.82,30,0,18.81,clear sky
715,Atambua,ID,2023-04-22 14:12:49,-9.1061,124.8925,71.92,71.92,91,74,4.43,broken clouds
716,Cabedelo,BR,2023-04-22 14:12:49,-6.9811,-34.8339,88.47,88.47,61,58,16.71,broken clouds
717,Tashla,RU,2023-04-22 14:12:49,51.7716,52.7427,57.83,57.83,61,48,8.86,scattered clouds
718,Shirdi,IN,2023-04-22 14:12:49,19.7667,74.4833,87.57,87.57,26,3,19.55,clear sky
